InvoiceID,CompanyID,Period,ServiceType,TotalHours,TotalAmount,TotalAmountVAT,InvoiceDate,ProcurementID
B2G00002876,COMP000262,2024-05-01,Transport,1341.38,698856.03,0.0,2024-06-07,PROC000262
B2G00002877,COMP000262,2024-06-01,Transport,1343.0,699704.4,0.0,2024-07-07,PROC000262
B2G00002878,COMP000262,2024-07-01,Transport,1341.12,698721.85,0.0,2024-08-07,PROC000262
B2G00002879,COMP000262,2024-08-01,Transport,1344.74,700612.26,0.0,2024-09-07,PROC000262
B2G00002880,COMP000262,2024-09-01,Transport,1338.08,697143.07,0.0,2024-10-07,PROC000262
B2G00002881,COMP000262,2024-10-01,Transport,1344.54,700500.95,0.0,2024-11-07,PROC000262
B2G00002882,COMP000262,2024-11-01,Transport,1339.25,697755.39,0.0,2024-12-07,PROC000262
B2G00002883,COMP000263,2024-01-01,Transport,5914.92,3081672.07,0.0,2024-02-07,PROC000263
B2G00002884,COMP000263,2024-02-01,Transport,5914.96,3081691.56,0.0,2024-03-07,PROC000263
B2G00002885,COMP000263,2024-03-01,Transport,5916.36,3082424.97,0.0,2024-04-07,PROC000263
B2G00002886,COMP000263,2024-04-01,Transport,5925.62,3087246.64,0.0,2024-05-07,PROC000263
B2G00002887,COMP000263,2024-05-01,Transport,5921.62,3085158.44,0.0,2024-06-07,PROC000263
B2G00002888,COMP000263,2024-06-01,Transport,5918.43,3083494.05,0.0,2024-07-07,PROC000263
B2G00002889,COMP000263,2024-07-01,Transport,5911.46,3079859.47,0.0,2024-08-07,PROC000263
B2G00002890,COMP000263,2024-08-01,Transport,5913.27,3080810.65,0.0,2024-09-07,PROC000263
B2G00002891,COMP000263,2024-09-01,Transport,5913.63,3081003.54,0.0,2024-10-07,PROC000263
B2G00002892,COMP000263,2024-10-01,Transport,5916.46,3082480.73,0.0,2024-11-07,PROC000263
B2G00002893,COMP000263,2024-11-01,Transport,5920.36,3084506.3,0.0,2024-12-07,PROC000263
B2G00002894,COMP000264,2024-01-01,Transport,6779.63,3532190.96,0.0,2024-02-07,PROC000264
B2G00002895,COMP000264,2024-02-01,Transport,6777.5,3531078.54,0.0,2024-03-07,PROC000264
B2G00002896,COMP000264,2024-03-01,Transport,6785.83,3535407.99,0.0,2024-04-07,PROC000264
B2G00002897,COMP000264,2024-04-01,Transport,6774.57,3529549.53,0.0,2024-05-07,PROC000264
B2G00002898,COMP000264,2024-05-01,Transport,6783.42,3534154.67,0.0,2024-06-07,PROC000264
B2G00002899,COMP000264,2024-06-01,Transport,6784.57,3534759.79,0.0,2024-07-07,PROC000264
B2G00002900,COMP000264,2024-07-01,Transport,6788.46,3536796.96,0.0,2024-08-07,PROC000264
B2G00002901,COMP000264,2024-08-01,Transport,6780.15,3532457.45,0.0,2024-09-07,PROC000264
B2G00002902,COMP000264,2024-09-01,Transport,6784.71,3534842.39,0.0,2024-10-07,PROC000264
B2G00002903,COMP000264,2024-10-01,Transport,6779.13,3531922.76,0.0,2024-11-07,PROC000264
B2G00002904,COMP000264,2024-11-01,Transport,6780.02,3532388.66,0.0,2024-12-07,PROC000264
B2G00002905,COMP000265,2024-01-01,Transport,1073.75,559419.39,0.0,2024-02-07,PROC000265
B2G00002906,COMP000265,2024-02-01,Transport,1072.6,558823.97,0.0,2024-03-07,PROC000265
B2G00002907,COMP000265,2024-03-01,Transport,1075.9,560543.58,0.0,2024-04-07,PROC000265
B2G00002908,COMP000265,2024-04-01,Transport,1075.14,560151.58,0.0,2024-05-07,PROC000265
B2G00002909,COMP000265,2024-05-01,Transport,1076.17,560685.34,0.0,2024-06-07,PROC000265
B2G00002910,COMP000265,2024-06-01,Transport,1077.11,561169.13,0.0,2024-07-07,PROC000265
B2G00002911,COMP000265,2024-07-01,Transport,1075.14,560147.1,0.0,2024-08-07,PROC000265
B2G00002912,COMP000265,2024-08-01,Transport,1076.22,560710.85,0.0,2024-09-07,PROC000265
B2G00002913,COMP000265,2024-09-01,Transport,1077.61,561436.02,0.0,2024-10-07,PROC000265
B2G00002914,COMP000265,2024-10-01,Transport,1074.93,560037.03,0.0,2024-11-07,PROC000265
B2G00002915,COMP000265,2024-11-01,Transport,1073.45,559268.25,0.0,2024-12-07,PROC000265
B2G00002916,COMP000266,2024-01-01,Transport,1206.81,628748.3,0.0,2024-02-07,PROC000266
B2G00002917,COMP000266,2024-02-01,Transport,1208.44,629592.56,0.0,2024-03-07,PROC000266
B2G00002918,COMP000266,2024-03-01,Transport,1213.61,632289.05,0.0,2024-04-07,PROC000266
B2G00002919,COMP000266,2024-04-01,Transport,1207.38,629044.16,0.0,2024-05-07,PROC000266
B2G00002920,COMP000266,2024-05-01,Transport,1208.49,629626.91,0.0,2024-06-07,PROC000266
B2G00002921,COMP000266,2024-06-01,Transport,1207.79,629257.27,0.0,2024-07-07,PROC000266
B2G00002922,COMP000266,2024-07-01,Transport,1207.34,629024.79,0.0,2024-08-07,PROC000266
B2G00002923,COMP000266,2024-08-01,Transport,1207.42,629063.25,0.0,2024-09-07,PROC000266
B2G00002924,COMP000266,2024-09-01,Transport,1208.13,629439.39,0.0,2024-10-07,PROC000266
B2G00002925,COMP000266,2024-10-01,Transport,1208.68,629721.5,0.0,2024-11-07,PROC000266
B2G00002926,COMP000266,2024-11-01,Transport,1208.19,629462.9,0.0,2024-12-07,PROC000266
B2G00002927,COMP000267,2024-01-01,Transport,690.27,359631.9,0.0,2024-02-07,PROC000267
B2G00002928,COMP000267,2024-02-01,Transport,690.09,359536.35,0.0,2024-03-07,PROC000267
B2G00002929,COMP000267,2024-03-01,Transport,689.26,359109.14,0.0,2024-04-07,PROC000267
B2G00002930,COMP000267,2024-04-01,Transport,688.75,358839.13,0.0,2024-05-07,PROC000267
B2G00002931,COMP000267,2024-05-01,Transport,690.27,359629.47,0.0,2024-06-07,PROC000267
B2G00002932,COMP000267,2024-06-01,Transport,689.6,359283.6,0.0,2024-07-07,PROC000267
B2G00002933,COMP000267,2024-07-01,Transport,691.43,360235.58,0.0,2024-08-07,PROC000267
B2G00002934,COMP000267,2024-08-01,Transport,690.15,359567.52,0.0,2024-09-07,PROC000267
B2G00002935,COMP000267,2024-09-01,Transport,692.37,360725.63,0.0,2024-10-07,PROC000267
B2G00002936,COMP000267,2024-10-01,Transport,689.12,359030.38,0.0,2024-11-07,PROC000267
B2G00002937,COMP000267,2024-11-01,Transport,687.67,358278.0,0.0,2024-12-07,PROC000267
B2G00002938,COMP000268,2024-01-01,Transport,8340.45,4345382.02,0.0,2024-02-07,PROC000268
B2G00002939,COMP000268,2024-02-01,Transport,8332.81,4341394.29,0.0,2024-03-07,PROC000268
B2G00002940,COMP000268,2024-03-01,Transport,8330.85,4340372.99,0.0,2024-04-07,PROC000268
B2G00002941,COMP000268,2024-04-01,Transport,8326.62,4338167.55,0.0,2024-05-07,PROC000268
B2G00002942,COMP000268,2024-05-01,Transport,8338.52,4344369.49,0.0,2024-06-07,PROC000268
B2G00002943,COMP000268,2024-06-01,Transport,8337.88,4344038.77,0.0,2024-07-07,PROC000268
B2G00002944,COMP000268,2024-07-01,Transport,8331.07,4340481.24,0.0,2024-08-07,PROC000268
B2G00002945,COMP000268,2024-08-01,Transport,8332.96,4341472.42,0.0,2024-09-07,PROC000268
B2G00002946,COMP000268,2024-09-01,Transport,8331.56,4340740.54,0.0,2024-10-07,PROC000268
B2G00002947,COMP000268,2024-10-01,Transport,8333.23,4341605.04,0.0,2024-11-07,PROC000268
B2G00002948,COMP000268,2024-11-01,Transport,8328.49,4339139.54,0.0,2024-12-07,PROC000268
B2G00002949,COMP000269,2024-01-01,Transport,932.09,485620.66,0.0,2024-02-07,PROC000269
B2G00002950,COMP000269,2024-02-01,Transport,931.55,485334.27,0.0,2024-03-07,PROC000269
B2G00002951,COMP000269,2024-03-01,Transport,931.73,485432.89,0.0,2024-04-07,PROC000269
B2G00002952,COMP000269,2024-04-01,Transport,931.25,485179.17,0.0,2024-05-07,PROC000269
B2G00002953,COMP000269,2024-05-01,Transport,930.5,484790.65,0.0,2024-06-07,PROC000269
B2G00002954,COMP000269,2024-06-01,Transport,928.56,483776.93,0.0,2024-07-07,PROC000269
B2G00002955,COMP000269,2024-07-01,Transport,932.15,485651.3,0.0,2024-08-07,PROC000269
B2G00002956,COMP000269,2024-08-01,Transport,930.04,484554.08,0.0,2024-09-07,PROC000269
B2G00002957,COMP000269,2024-09-01,Transport,932.6,485882.18,0.0,2024-10-07,PROC000269
B2G00002958,COMP000269,2024-10-01,Transport,930.26,484666.6,0.0,2024-11-07,PROC000269
B2G00002959,COMP000269,2024-11-01,Transport,932.2,485675.38,0.0,2024-12-07,PROC000269
B2G00002960,COMP000270,2024-01-01,Transport,4841.73,2522543.12,0.0,2024-02-07,PROC000270
B2G00002961,COMP000270,2024-02-01,Transport,4834.73,2518889.36,0.0,2024-03-07,PROC000270
B2G00002962,COMP000270,2024-03-01,Transport,4833.7,2518355.63,0.0,2024-04-07,PROC000270
B2G00002963,COMP000270,2024-04-01,Transport,4837.16,2520150.45,0.0,2024-05-07,PROC000270
B2G00002964,COMP000270,2024-05-01,Transport,4837.58,2520375.09,0.0,2024-06-07,PROC000270
B2G00002965,COMP000270,2024-06-01,Transport,4845.43,2524470.39,0.0,2024-07-07,PROC000270
B2G00002966,COMP000270,2024-07-01,Transport,4840.11,2521701.16,0.0,2024-08-07,PROC000270
B2G00002967,COMP000270,2024-08-01,Transport,4836.44,2519779.95,0.0,2024-09-07,PROC000270
B2G00002968,COMP000270,2024-09-01,Transport,4840.58,2521942.14,0.0,2024-10-07,PROC000270
B2G00002969,COMP000270,2024-10-01,Transport,4834.25,2518641.97,0.0,2024-11-07,PROC000270
B2G00002970,COMP000270,2024-11-01,Transport,4840.13,2521711.31,0.0,2024-12-07,PROC000270
B2G00002971,COMP000271,2024-01-01,Transport,804.81,419305.98,0.0,2024-02-07,PROC000271
B2G00002972,COMP000271,2024-02-01,Transport,805.31,419563.67,0.0,2024-03-07,PROC000271
B2G00002973,COMP000271,2024-03-01,Transport,801.65,417661.08,0.0,2024-04-07,PROC000271
B2G00002974,COMP000271,2024-04-01,Transport,804.35,419068.69,0.0,2024-05-07,PROC000271
B2G00002975,COMP000271,2024-05-01,Transport,801.91,417794.7,0.0,2024-06-07,PROC000271
B2G00002976,COMP000271,2024-06-01,Transport,804.9,419351.17,0.0,2024-07-07,PROC000271
B2G00002977,COMP000271,2024-07-01,Transport,803.61,418679.98,0.0,2024-08-07,PROC000271
B2G00002978,COMP000271,2024-08-01,Transport,803.42,418584.4,0.0,2024-09-07,PROC000271
B2G00002979,COMP000271,2024-09-01,Transport,803.11,418418.57,0.0,2024-10-07,PROC000271
B2G00002980,COMP000271,2024-10-01,Transport,804.62,419205.53,0.0,2024-11-07,PROC000271
B2G00002981,COMP000271,2024-11-01,Transport,806.71,420296.05,0.0,2024-12-07,PROC000271
B2G00002982,COMP000272,2024-01-01,Transport,535.93,279220.01,0.0,2024-02-07,PROC000272
B2G00002983,COMP000272,2024-02-01,Transport,537.95,280272.06,0.0,2024-03-07,PROC000272
B2G00002984,COMP000272,2024-03-01,Transport,536.46,279496.74,0.0,2024-04-07,PROC000272
B2G00002985,COMP000272,2024-04-01,Transport,536.85,279702.81,0.0,2024-05-07,PROC000272
B2G00002986,COMP000272,2024-05-01,Transport,537.58,280082.44,0.0,2024-06-07,PROC000272
B2G00002987,COMP000272,2024-06-01,Transport,536.85,279696.95,0.0,2024-07-07,PROC000272
B2G00002988,COMP000272,2024-07-01,Transport,538.27,280438.93,0.0,2024-08-07,PROC000272
B2G00002989,COMP000272,2024-08-01,Transport,539.01,280826.74,0.0,2024-09-07,PROC000272
B2G00002990,COMP000272,2024-09-01,Transport,537.36,279961.92,0.0,2024-10-07,PROC000272
B2G00002991,COMP000272,2024-10-01,Transport,537.97,280282.65,0.0,2024-11-07,PROC000272
B2G00002992,COMP000272,2024-11-01,Transport,536.35,279439.01,0.0,2024-12-07,PROC000272
B2G00002993,COMP000273,2024-01-01,Transport,3581.5,1865964.94,0.0,2024-02-07,PROC000273
B2G00002994,COMP000273,2024-02-01,Transport,3583.76,1867135.35,0.0,2024-03-07,PROC000273
B2G00002995,COMP000273,2024-03-01,Transport,3585.24,1867917.3,0.0,2024-04-07,PROC000273
B2G00002996,COMP000273,2024-04-01,Transport,3587.35,1869005.44,0.0,2024-05-07,PROC000273
B2G00002997,COMP000273,2024-05-01,Transport,3584.22,1867385.42,0.0,2024-06-07,PROC000273
B2G00002998,COMP000273,2024-06-01,Transport,3587.98,1869316.35,0.0,2024-07-07,PROC000273
B2G00002999,COMP000273,2024-07-01,Transport,3590.52,1870649.04,0.0,2024-08-07,PROC000273
B2G00003000,COMP000273,2024-08-01,Transport,3586.24,1868427.56,0.0,2024-09-07,PROC000273
B2G00003001,COMP000273,2024-09-01,Transport,3588.68,1869712.26,0.0,2024-10-07,PROC000273
B2G00003002,COMP000273,2024-10-01,Transport,3582.48,1866467.91,0.0,2024-11-07,PROC000273
B2G00003003,COMP000273,2024-11-01,Transport,3584.59,1867575.96,0.0,2024-12-07,PROC000273
B2G00003004,COMP000274,2024-01-01,Transport,936.48,487905.24,0.0,2024-02-07,PROC000274
B2G00003005,COMP000274,2024-02-01,Transport,938.07,488733.68,0.0,2024-03-07,PROC000274
B2G00003006,COMP000274,2024-03-01,Transport,936.56,487946.81,0.0,2024-04-07,PROC000274
B2G00003007,COMP000274,2024-04-01,Transport,939.5,489478.88,0.0,2024-05-07,PROC000274
B2G00003008,COMP000274,2024-05-01,Transport,934.99,487132.19,0.0,2024-06-07,PROC000274
B2G00003009,COMP000274,2024-06-01,Transport,938.8,489111.47,0.0,2024-07-07,PROC000274
B2G00003010,COMP000274,2024-07-01,Transport,937.46,488420.87,0.0,2024-08-07,PROC000274
B2G00003011,COMP000274,2024-08-01,Transport,936.85,488102.37,0.0,2024-09-07,PROC000274
B2G00003012,COMP000274,2024-09-01,Transport,935.1,487186.26,0.0,2024-10-07,PROC000274
B2G00003013,COMP000274,2024-10-01,Transport,937.91,488652.94,0.0,2024-11-07,PROC000274
B2G00003014,COMP000274,2024-11-01,Transport,935.22,487250.71,0.0,2024-12-07,PROC000274
B2G00003015,COMP000275,2024-01-01,Transport,528.23,275207.68,0.0,2024-02-07,PROC000275
B2G00003016,COMP000275,2024-02-01,Transport,527.74,274951.45,0.0,2024-03-07,PROC000275
B2G00003017,COMP000275,2024-03-01,Transport,530.52,276401.3,0.0,2024-04-07,PROC000275
B2G00003018,COMP000275,2024-04-01,Transport,527.25,274697.83,0.0,2024-05-07,PROC000275
B2G00003019,COMP000275,2024-05-01,Transport,529.59,275916.02,0.0,2024-06-07,PROC000275
B2G00003020,COMP000275,2024-06-01,Transport,529.67,275960.97,0.0,2024-07-07,PROC000275
B2G00003021,COMP000275,2024-07-01,Transport,530.86,276576.27,0.0,2024-08-07,PROC000275
B2G00003022,COMP000275,2024-08-01,Transport,529.31,275771.43,0.0,2024-09-07,PROC000275
B2G00003023,COMP000275,2024-09-01,Transport,527.12,274628.78,0.0,2024-10-07,PROC000275
B2G00003024,COMP000275,2024-10-01,Transport,528.22,275203.38,0.0,2024-11-07,PROC000275
B2G00003025,COMP000275,2024-11-01,Transport,528.5,275349.64,0.0,2024-12-07,PROC000275
B2G00003026,COMP000276,2024-01-01,Transport,4355.15,2269021.76,0.0,2024-02-07,PROC000276
B2G00003027,COMP000276,2024-02-01,Transport,4352.47,2267638.97,0.0,2024-03-07,PROC000276
B2G00003028,COMP000276,2024-03-01,Transport,4354.6,2268740.04,0.0,2024-04-07,PROC000276
B2G00003029,COMP000276,2024-04-01,Transport,4357.56,2270285.34,0.0,2024-05-07,PROC000276
B2G00003030,COMP000276,2024-05-01,Transport,4354.57,2268731.84,0.0,2024-06-07,PROC000276
B2G00003031,COMP000276,2024-06-01,Transport,4353.6,2268211.13,0.0,2024-07-07,PROC000276
B2G00003032,COMP000276,2024-07-01,Transport,4354.77,2268840.6,0.0,2024-08-07,PROC000276
B2G00003033,COMP000276,2024-08-01,Transport,4350.63,2266676.66,0.0,2024-09-07,PROC000276
B2G00003034,COMP000276,2024-09-01,Transport,4358.61,2270828.98,0.0,2024-10-07,PROC000276
B2G00003035,COMP000276,2024-10-01,Transport,4355.02,2268967.04,0.0,2024-11-07,PROC000276
B2G00003036,COMP000276,2024-11-01,Transport,4352.04,2267408.33,0.0,2024-12-07,PROC000276
B2G00003037,COMP000277,2024-01-01,Transport,3764.28,1961194.62,0.0,2024-02-07,PROC000277
B2G00003038,COMP000277,2024-02-01,Transport,3761.5,1959740.98,0.0,2024-03-07,PROC000277
B2G00003039,COMP000277,2024-03-01,Transport,3768.12,1963194.19,0.0,2024-04-07,PROC000277
B2G00003040,COMP000277,2024-04-01,Transport,3755.69,1956717.84,0.0,2024-05-07,PROC000277
B2G00003041,COMP000277,2024-05-01,Transport,3762.22,1960115.0,0.0,2024-06-07,PROC000277
B2G00003042,COMP000277,2024-06-01,Transport,3759.37,1958630.3,0.0,2024-07-07,PROC000277
B2G00003043,COMP000277,2024-07-01,Transport,3768.22,1963236.06,0.0,2024-08-07,PROC000277
B2G00003044,COMP000277,2024-08-01,Transport,3762.98,1960513.48,0.0,2024-09-07,PROC000277
B2G00003045,COMP000277,2024-09-01,Transport,3762.4,1960213.86,0.0,2024-10-07,PROC000277
B2G00003046,COMP000277,2024-10-01,Transport,3764.97,1961554.63,0.0,2024-11-07,PROC000277
B2G00003047,COMP000277,2024-11-01,Transport,3760.83,1959391.69,0.0,2024-12-07,PROC000277
B2G00003048,COMP000278,2024-01-01,Transport,1051.62,547893.02,0.0,2024-02-07,PROC000278
B2G00003049,COMP000278,2024-02-01,Transport,1050.6,547364.72,0.0,2024-03-07,PROC000278
B2G00003050,COMP000278,2024-03-01,Transport,1051.39,547772.84,0.0,2024-04-07,PROC000278
B2G00003051,COMP000278,2024-04-01,Transport,1051.89,548035.18,0.0,2024-05-07,PROC000278
B2G00003052,COMP000278,2024-05-01,Transport,1047.09,545533.39,0.0,2024-06-07,PROC000278
B2G00003053,COMP000278,2024-06-01,Transport,1050.97,547558.69,0.0,2024-07-07,PROC000278
B2G00003054,COMP000278,2024-07-01,Transport,1048.86,546455.8,0.0,2024-08-07,PROC000278
B2G00003055,COMP000278,2024-08-01,Transport,1050.39,547254.32,0.0,2024-09-07,PROC000278
B2G00003056,COMP000278,2024-09-01,Transport,1050.82,547478.0,0.0,2024-10-07,PROC000278
B2G00003057,COMP000278,2024-10-01,Transport,1052.14,548166.08,0.0,2024-11-07,PROC000278
B2G00003058,COMP000278,2024-11-01,Transport,1050.45,547281.42,0.0,2024-12-07,PROC000278
B2G00003059,COMP000279,2024-01-01,Transport,4658.3,2426977.85,0.0,2024-02-07,PROC000279
B2G00003060,COMP000279,2024-02-01,Transport,4656.77,2426180.3,0.0,2024-03-07,PROC000279
B2G00003061,COMP000279,2024-03-01,Transport,4661.3,2428531.92,0.0,2024-04-07,PROC000279
B2G00003062,COMP000279,2024-04-01,Transport,4656.58,2426081.14,0.0,2024-05-07,PROC000279
B2G00003063,COMP000279,2024-05-01,Transport,4663.41,2429641.11,0.0,2024-06-07,PROC000279
B2G00003064,COMP000279,2024-06-01,Transport,4649.3,2422285.72,0.0,2024-07-07,PROC000279
B2G00003065,COMP000279,2024-07-01,Transport,4657.31,2426458.25,0.0,2024-08-07,PROC000279
B2G00003066,COMP000279,2024-08-01,Transport,4652.44,2423924.88,0.0,2024-09-07,PROC000279
B2G00003067,COMP000279,2024-09-01,Transport,4650.2,2422760.94,0.0,2024-10-07,PROC000279
B2G00003068,COMP000279,2024-10-01,Transport,4656.6,2426097.94,0.0,2024-11-07,PROC000279
B2G00003069,COMP000279,2024-11-01,Transport,4660.73,2428230.91,0.0,2024-12-07,PROC000279
B2G00003070,COMP000280,2024-01-01,Transport,7995.97,4165904.4,0.0,2024-02-07,PROC000280
B2G00003071,COMP000280,2024-02-01,Transport,7991.78,4163716.2,0.0,2024-03-07,PROC000280
B2G00003072,COMP000280,2024-03-01,Transport,8000.03,4168023.21,0.0,2024-04-07,PROC000280
B2G00003073,COMP000280,2024-04-01,Transport,7989.72,4162646.09,0.0,2024-05-07,PROC000280
B2G00003074,COMP000280,2024-05-01,Transport,8005.94,4171086.03,0.0,2024-06-07,PROC000280
B2G00003075,COMP000280,2024-06-01,Transport,8001.86,4168975.27,0.0,2024-07-07,PROC000280
B2G00003076,COMP000280,2024-07-01,Transport,7977.57,4156314.28,0.0,2024-08-07,PROC000280
B2G00003077,COMP000280,2024-08-01,Transport,7992.43,4164055.49,0.0,2024-09-07,PROC000280
B2G00003078,COMP000280,2024-09-01,Transport,7997.42,4166654.99,0.0,2024-10-07,PROC000280
B2G00003079,COMP000280,2024-10-01,Transport,7989.41,4162485.05,0.0,2024-11-07,PROC000280
B2G00003080,COMP000280,2024-11-01,Transport,7996.32,4166087.09,0.0,2024-12-07,PROC000280
B2G00003081,COMP000281,2024-01-01,Transport,1209.86,630337.62,0.0,2024-02-07,PROC000281
B2G00003082,COMP000281,2024-02-01,Transport,1205.5,628063.17,0.0,2024-03-07,PROC000281
B2G00003083,COMP000281,2024-03-01,Transport,1209.33,630064.0,0.0,2024-04-07,PROC000281
B2G00003084,COMP000281,2024-04-01,Transport,1208.77,629769.32,0.0,2024-05-07,PROC000281
B2G00003085,COMP000281,2024-05-01,Transport,1206.4,628531.85,0.0,2024-06-07,PROC000281
B2G00003086,COMP000281,2024-06-01,Transport,1205.94,628296.86,0.0,2024-07-07,PROC000281
B2G00003087,COMP000281,2024-07-01,Transport,1206.37,628520.34,0.0,2024-08-07,PROC000281
B2G00003088,COMP000281,2024-08-01,Transport,1207.54,629123.55,0.0,2024-09-07,PROC000281
B2G00003089,COMP000281,2024-09-01,Transport,1205.71,628170.88,0.0,2024-10-07,PROC000281
B2G00003090,COMP000281,2024-10-01,Transport,1208.0,629364.99,0.0,2024-11-07,PROC000281
B2G00003091,COMP000281,2024-11-01,Transport,1206.63,628653.56,0.0,2024-12-07,PROC000281
B2G00003092,COMP000282,2024-01-01,Transport,6783.85,3534389.51,0.0,2024-02-07,PROC000282
B2G00003093,COMP000282,2024-02-01,Transport,6775.27,3529918.03,0.0,2024-03-07,PROC000282
B2G00003094,COMP000282,2024-03-01,Transport,6771.4,3527903.27,0.0,2024-04-07,PROC000282
B2G00003095,COMP000282,2024-04-01,Transport,6773.2,3528843.36,0.0,2024-05-07,PROC000282
B2G00003096,COMP000282,2024-05-01,Transport,6774.58,3529562.94,0.0,2024-06-07,PROC000282
B2G00003097,COMP000282,2024-06-01,Transport,6775.84,3530219.08,0.0,2024-07-07,PROC000282
B2G00003098,COMP000282,2024-07-01,Transport,6774.26,3529388.2,0.0,2024-08-07,PROC000282
B2G00003099,COMP000282,2024-08-01,Transport,6784.85,3534910.13,0.0,2024-09-07,PROC000282
B2G00003100,COMP000282,2024-09-01,Transport,6775.28,3529928.12,0.0,2024-10-07,PROC000282
B2G00003101,COMP000282,2024-10-01,Transport,6768.55,3526415.64,0.0,2024-11-07,PROC000282
B2G00003102,COMP000282,2024-11-01,Transport,6764.94,3524535.94,0.0,2024-12-07,PROC000282
B2G00003103,COMP000283,2024-01-01,Transport,535.65,279075.4,0.0,2024-02-07,PROC000283
B2G00003104,COMP000283,2024-02-01,Transport,537.18,279872.55,0.0,2024-03-07,PROC000283
B2G00003105,COMP000283,2024-03-01,Transport,536.14,279331.45,0.0,2024-04-07,PROC000283
B2G00003106,COMP000283,2024-04-01,Transport,537.09,279823.61,0.0,2024-05-07,PROC000283
B2G00003107,COMP000283,2024-05-01,Transport,537.46,280013.32,0.0,2024-06-07,PROC000283
B2G00003108,COMP000283,2024-06-01,Transport,538.17,280384.49,0.0,2024-07-07,PROC000283
B2G00003109,COMP000283,2024-07-01,Transport,536.42,279472.73,0.0,2024-08-07,PROC000283
B2G00003110,COMP000283,2024-08-01,Transport,536.5,279515.0,0.0,2024-09-07,PROC000283
B2G00003111,COMP000283,2024-09-01,Transport,538.24,280423.32,0.0,2024-10-07,PROC000283
B2G00003112,COMP000283,2024-10-01,Transport,538.7,280662.71,0.0,2024-11-07,PROC000283
B2G00003113,COMP000283,2024-11-01,Transport,541.2,281962.73,0.0,2024-12-07,PROC000283
B2G00003114,COMP000284,2024-01-01,Transport,8459.45,4407378.64,0.0,2024-02-07,PROC000284
B2G00003115,COMP000284,2024-02-01,Transport,8451.62,4403300.61,0.0,2024-03-07,PROC000284
