InvoiceID,SupplierID,CompanyID,GoodsCode,Quantity,UnitPrice,TotalAmount,TotalAmountVAT,InvoiceDate
B2B00017443,SUPP_001,COMP000174,3402,74.456,44.42,3307.34,826.84,2024-02-29
B2B00017444,SUPP_001,COMP000174,4818,116.26,29.61,3442.46,860.62,2024-02-29
B2B00017445,SUPP_001,COMP000174,6307,27.73,54.28,1505.18,376.3,2024-02-29
B2B00017446,SUPP_001,COMP000174,2710,68.055,15.3,1041.25,260.31,2024-03-04
B2B00017447,SUPP_001,COMP000174,3401,45.366,37.51,1701.67,425.42,2024-03-31
B2B00017448,SUPP_001,COMP000174,3402,73.998,44.42,3286.98,821.74,2024-03-31
B2B00017449,SUPP_001,COMP000174,4818,117.193,29.61,3470.08,867.52,2024-03-31
B2B00017450,SUPP_001,COMP000174,6307,28.068,54.28,1523.51,380.88,2024-03-31
B2B00017451,SUPP_001,COMP000174,2710,65.177,15.3,997.21,249.3,2024-04-01
B2B00017452,SUPP_001,COMP000174,3401,47.346,37.53,1776.9,444.22,2024-04-30
B2B00017453,SUPP_001,COMP000174,3402,77.398,44.42,3438.03,859.51,2024-04-30
B2B00017454,SUPP_001,COMP000174,4818,112.907,29.63,3345.42,836.36,2024-04-30
B2B00017455,SUPP_001,COMP000174,6307,29.322,54.14,1587.5,396.88,2024-04-30
B2B00017456,SUPP_001,COMP000174,2710,67.599,15.25,1030.88,257.72,2024-05-06
B2B00017457,SUPP_001,COMP000174,3401,47.872,37.53,1796.64,449.16,2024-05-31
B2B00017458,SUPP_001,COMP000174,3402,78.327,44.42,3479.3,869.82,2024-05-31
B2B00017459,SUPP_001,COMP000174,4818,111.417,29.63,3301.28,825.32,2024-05-31
B2B00017460,SUPP_001,COMP000174,6307,26.866,54.14,1454.51,363.63,2024-05-31
B2B00017461,SUPP_001,COMP000174,2710,65.993,15.25,1006.39,251.6,2024-06-03
B2B00017462,SUPP_001,COMP000174,3401,48.389,37.53,1816.06,454.02,2024-06-30
B2B00017463,SUPP_001,COMP000174,3402,72.196,44.42,3206.95,801.74,2024-06-30
B2B00017464,SUPP_001,COMP000174,4818,118.301,29.63,3505.26,876.32,2024-06-30
B2B00017465,SUPP_001,COMP000174,6307,28.13,54.14,1522.96,380.74,2024-06-30
B2B00017466,SUPP_001,COMP000174,2710,68.385,15.25,1042.87,260.72,2024-07-01
B2B00017467,SUPP_001,COMP000174,3401,47.624,37.5,1785.9,446.48,2024-07-31
B2B00017468,SUPP_001,COMP000174,3402,78.083,44.48,3473.15,868.29,2024-07-31
B2B00017469,SUPP_001,COMP000174,4818,109.508,29.59,3240.34,810.08,2024-07-31
B2B00017470,SUPP_001,COMP000174,6307,29.287,54.19,1587.08,396.77,2024-07-31
B2B00017471,SUPP_001,COMP000174,2710,67.093,15.25,1023.16,255.79,2024-08-05
B2B00017472,SUPP_001,COMP000174,3401,46.403,37.5,1740.11,435.03,2024-08-31
B2B00017473,SUPP_001,COMP000174,3402,77.636,44.48,3453.27,863.32,2024-08-31
B2B00017474,SUPP_001,COMP000174,4818,115.097,29.59,3405.73,851.43,2024-08-31
B2B00017475,SUPP_001,COMP000174,6307,27.84,54.19,1508.65,377.16,2024-08-31
B2B00017476,SUPP_001,COMP000174,2710,64.473,15.25,983.21,245.8,2024-09-02
B2B00017477,SUPP_001,COMP000174,3401,46.193,37.5,1732.24,433.06,2024-09-30
B2B00017478,SUPP_001,COMP000174,3402,76.769,44.48,3414.67,853.67,2024-09-30
B2B00017479,SUPP_001,COMP000174,4818,108.284,29.59,3204.11,801.03,2024-09-30
B2B00017480,SUPP_001,COMP000174,6307,27.476,54.19,1488.9,372.22,2024-09-30
B2B00017481,SUPP_001,COMP000174,3401,49.012,37.55,1840.41,460.1,2024-10-31
B2B00017482,SUPP_001,COMP000174,3402,71.85,44.45,3193.71,798.43,2024-10-31
B2B00017483,SUPP_001,COMP000174,4818,111.683,29.57,3302.47,825.62,2024-10-31
B2B00017484,SUPP_001,COMP000174,6307,27.488,54.11,1487.37,371.84,2024-10-31
B2B00017485,SUPP_001,COMP000174,2710,65.149,15.23,992.21,248.05,2024-10-07
B2B00017486,SUPP_001,COMP000174,2710,63.651,15.23,969.4,242.35,2024-11-04
B2B00017487,SUPP_001,COMP000174,3401,48.801,37.55,1832.46,458.12,2024-11-30
B2B00017488,SUPP_001,COMP000174,3402,73.705,44.45,3276.18,819.04,2024-11-30
B2B00017489,SUPP_001,COMP000174,4818,108.962,29.57,3222.01,805.5,2024-11-30
B2B00017490,SUPP_001,COMP000174,6307,28.784,54.11,1557.53,389.38,2024-11-30
B2B00017491,SUPP_001,COMP000175,2710,868.91,15.25,13250.87,3312.72,2024-01-01
B2B00017492,SUPP_001,COMP000175,3401,641.621,37.39,23990.22,5997.56,2024-01-31
B2B00017493,SUPP_001,COMP000175,3402,1012.976,44.28,44854.58,11213.64,2024-01-31
B2B00017494,SUPP_001,COMP000175,4818,1496.823,29.52,44186.2,11046.55,2024-01-31
B2B00017495,SUPP_001,COMP000175,6307,375.722,54.12,20334.07,5083.52,2024-01-31
B2B00017496,SUPP_001,COMP000175,2710,890.106,15.25,13574.12,3393.53,2024-02-05
B2B00017497,SUPP_001,COMP000175,3401,662.348,37.39,24765.18,6191.3,2024-02-29
B2B00017498,SUPP_001,COMP000175,3402,1009.682,44.28,44708.73,11177.18,2024-02-29
B2B00017499,SUPP_001,COMP000175,4818,1492.895,29.52,44070.25,11017.56,2024-02-29
B2B00017500,SUPP_001,COMP000175,6307,396.548,54.12,21461.16,5365.29,2024-02-29
B2B00017501,SUPP_001,COMP000175,2710,933.861,15.25,14241.38,3560.34,2024-03-04
B2B00017502,SUPP_001,COMP000175,3401,633.045,37.39,23669.55,5917.39,2024-03-31
B2B00017503,SUPP_001,COMP000175,3402,1000.153,44.28,44286.78,11071.7,2024-03-31
B2B00017504,SUPP_001,COMP000175,4818,1473.576,29.52,43499.97,10874.99,2024-03-31
B2B00017505,SUPP_001,COMP000175,6307,376.998,54.12,20403.13,5100.78,2024-03-31
B2B00017506,SUPP_001,COMP000175,2710,889.399,15.25,13563.34,3390.84,2024-04-01
B2B00017507,SUPP_001,COMP000175,3401,659.444,37.41,24669.8,6167.45,2024-04-30
B2B00017508,SUPP_001,COMP000175,3402,999.297,44.28,44248.88,11062.22,2024-04-30
B2B00017509,SUPP_001,COMP000175,4818,1617.708,29.54,47787.1,11946.78,2024-04-30
B2B00017510,SUPP_001,COMP000175,6307,380.767,53.97,20549.98,5137.5,2024-04-30
B2B00017511,SUPP_001,COMP000175,2710,891.202,15.2,13546.27,3386.57,2024-05-06
B2B00017512,SUPP_001,COMP000175,3401,617.197,37.41,23089.33,5772.33,2024-05-31
B2B00017513,SUPP_001,COMP000175,3402,995.739,44.28,44091.34,11022.84,2024-05-31
B2B00017514,SUPP_001,COMP000175,4818,1485.197,29.54,43872.73,10968.18,2024-05-31
B2B00017515,SUPP_001,COMP000175,6307,375.471,53.97,20264.18,5066.04,2024-05-31
B2B00017516,SUPP_001,COMP000175,2710,935.457,15.2,14218.94,3554.74,2024-06-03
B2B00017517,SUPP_001,COMP000175,3401,652.583,37.41,24413.11,6103.28,2024-06-30
B2B00017518,SUPP_001,COMP000175,3402,989.64,44.28,43821.28,10955.32,2024-06-30
B2B00017519,SUPP_001,COMP000175,4818,1588.757,29.54,46931.87,11732.97,2024-06-30
B2B00017520,SUPP_001,COMP000175,6307,381.547,53.97,20592.08,5148.02,2024-06-30
B2B00017521,SUPP_001,COMP000175,2710,917.813,15.2,13950.76,3487.69,2024-07-01
B2B00017522,SUPP_001,COMP000175,3401,660.876,37.38,24703.56,6175.89,2024-07-31
B2B00017523,SUPP_001,COMP000175,3402,1063.3,44.35,47157.34,11789.34,2024-07-31
B2B00017524,SUPP_001,COMP000175,4818,1553.953,29.5,45841.61,11460.4,2024-07-31
B2B00017525,SUPP_001,COMP000175,6307,397.809,54.02,21489.64,5372.41,2024-07-31
B2B00017526,SUPP_001,COMP000175,2710,931.207,15.2,14154.34,3538.58,2024-08-05
B2B00017527,SUPP_001,COMP000175,3401,619.554,37.38,23158.94,5789.74,2024-08-31
B2B00017528,SUPP_001,COMP000175,3402,1027.374,44.35,45564.06,11391.02,2024-08-31
B2B00017529,SUPP_001,COMP000175,4818,1592.232,29.5,46970.83,11742.71,2024-08-31
B2B00017530,SUPP_001,COMP000175,6307,387.339,54.02,20924.08,5231.02,2024-08-31
B2B00017531,SUPP_001,COMP000175,2710,922.129,15.2,14016.35,3504.09,2024-09-02
B2B00017532,SUPP_001,COMP000175,3401,616.126,37.38,23030.79,5757.7,2024-09-30
B2B00017533,SUPP_001,COMP000175,3402,1019.917,44.35,45233.32,11308.33,2024-09-30
B2B00017534,SUPP_001,COMP000175,4818,1551.937,29.5,45782.14,11445.54,2024-09-30
B2B00017535,SUPP_001,COMP000175,6307,395.194,54.02,21348.37,5337.09,2024-09-30
B2B00017536,SUPP_001,COMP000175,3401,640.344,37.43,23968.07,5992.02,2024-10-31
B2B00017537,SUPP_001,COMP000175,3402,1073.329,44.32,47569.96,11892.49,2024-10-31
B2B00017538,SUPP_001,COMP000175,4818,1571.239,29.48,46320.12,11580.03,2024-10-31
B2B00017539,SUPP_001,COMP000175,6307,378.722,53.94,20428.28,5107.07,2024-10-31
B2B00017540,SUPP_001,COMP000175,2710,918.957,15.18,13949.77,3487.44,2024-10-07
B2B00017541,SUPP_001,COMP000175,2710,872.455,15.18,13243.86,3310.96,2024-11-04
B2B00017542,SUPP_001,COMP000175,3401,618.056,37.43,23133.84,5783.46,2024-11-30
B2B00017543,SUPP_001,COMP000175,3402,1001.58,44.32,44390.01,11097.5,2024-11-30
B2B00017544,SUPP_001,COMP000175,4818,1627.746,29.48,47985.94,11996.48,2024-11-30
B2B00017545,SUPP_001,COMP000175,6307,395.805,53.94,21349.73,5337.43,2024-11-30
B2B00017546,SUPP_001,COMP000176,2710,257.922,15.25,3933.31,983.33,2024-01-01
B2B00017547,SUPP_001,COMP000176,3401,184.289,37.39,6890.57,1722.64,2024-01-31
B2B00017548,SUPP_001,COMP000176,3402,292.168,44.28,12937.21,3234.3,2024-01-31
B2B00017549,SUPP_001,COMP000176,4818,449.909,29.52,13281.32,3320.33,2024-01-31
B2B00017550,SUPP_001,COMP000176,6307,109.368,54.12,5919.02,1479.76,2024-01-31
B2B00017551,SUPP_001,COMP000176,2710,261.101,15.25,3981.8,995.45,2024-02-05
B2B00017552,SUPP_001,COMP000176,3401,186.825,37.39,6985.39,1746.35,2024-02-29
B2B00017553,SUPP_001,COMP000176,3402,285.047,44.28,12621.87,3155.47,2024-02-29
B2B00017554,SUPP_001,COMP000176,4818,451.891,29.52,13339.83,3334.96,2024-02-29
B2B00017555,SUPP_001,COMP000176,6307,109.742,54.12,5939.21,1484.8,2024-02-29
B2B00017556,SUPP_001,COMP000176,2710,263.543,15.25,4019.03,1004.76,2024-03-04
B2B00017557,SUPP_001,COMP000176,3401,181.191,37.39,6774.74,1693.68,2024-03-31
B2B00017558,SUPP_001,COMP000176,3402,290.127,44.28,12846.83,3211.71,2024-03-31
B2B00017559,SUPP_001,COMP000176,4818,429.288,29.52,12672.58,3168.14,2024-03-31
B2B00017560,SUPP_001,COMP000176,6307,113.608,54.12,6148.48,1537.12,2024-03-31
B2B00017561,SUPP_001,COMP000176,2710,261.322,15.25,3985.17,996.29,2024-04-01
B2B00017562,SUPP_001,COMP000176,3401,187.721,37.41,7022.66,1755.66,2024-04-30
B2B00017563,SUPP_001,COMP000176,3402,296.227,44.28,13116.91,3279.23,2024-04-30
B2B00017564,SUPP_001,COMP000176,4818,434.324,29.54,12829.94,3207.48,2024-04-30
B2B00017565,SUPP_001,COMP000176,6307,108.7,53.97,5866.54,1466.64,2024-04-30
B2B00017566,SUPP_001,COMP000176,2710,261.603,15.2,3976.37,994.09,2024-05-06
B2B00017567,SUPP_001,COMP000176,3401,178.611,37.41,6681.82,1670.46,2024-05-31
B2B00017568,SUPP_001,COMP000176,3402,297.305,44.28,13164.66,3291.16,2024-05-31
B2B00017569,SUPP_001,COMP000176,4818,456.416,29.54,13482.51,3370.63,2024-05-31
B2B00017570,SUPP_001,COMP000176,6307,110.76,53.97,5977.71,1494.43,2024-05-31
B2B00017571,SUPP_001,COMP000176,2710,253.786,15.2,3857.55,964.39,2024-06-03
B2B00017572,SUPP_001,COMP000176,3401,179.459,37.41,6713.56,1678.39,2024-06-30
B2B00017573,SUPP_001,COMP000176,3402,283.864,44.28,12569.51,3142.38,2024-06-30
B2B00017574,SUPP_001,COMP000176,4818,420.141,29.54,12410.96,3102.74,2024-06-30
B2B00017575,SUPP_001,COMP000176,6307,108.169,53.97,5837.88,1459.47,2024-06-30
B2B00017576,SUPP_001,COMP000176,2710,248.918,15.2,3783.55,945.89,2024-07-01
B2B00017577,SUPP_001,COMP000176,3401,181.036,37.38,6767.14,1691.78,2024-07-31
B2B00017578,SUPP_001,COMP000176,3402,300.793,44.35,13340.16,3335.04,2024-07-31
B2B00017579,SUPP_001,COMP000176,4818,441.275,29.5,13017.6,3254.4,2024-07-31
B2B00017580,SUPP_001,COMP000176,6307,111.665,54.02,6032.15,1508.04,2024-07-31
B2B00017581,SUPP_001,COMP000176,2710,258.222,15.2,3924.97,981.24,2024-08-05
B2B00017582,SUPP_001,COMP000176,3401,174.713,37.38,6530.77,1632.69,2024-08-31
B2B00017583,SUPP_001,COMP000176,3402,276.81,44.35,12276.51,3069.13,2024-08-31
B2B00017584,SUPP_001,COMP000176,4818,441.644,29.5,13028.49,3257.12,2024-08-31
B2B00017585,SUPP_001,COMP000176,6307,107.539,54.02,5809.28,1452.32,2024-08-31
B2B00017586,SUPP_001,COMP000176,2710,255.453,15.2,3882.89,970.72,2024-09-02
B2B00017587,SUPP_001,COMP000176,3401,173.623,37.38,6490.03,1622.51,2024-09-30
B2B00017588,SUPP_001,COMP000176,3402,304.785,44.35,13517.2,3379.3,2024-09-30
B2B00017589,SUPP_001,COMP000176,4818,433.191,29.5,12779.14,3194.78,2024-09-30
B2B00017590,SUPP_001,COMP000176,6307,112.682,54.02,6087.09,1521.77,2024-09-30
B2B00017591,SUPP_001,COMP000176,3401,183.845,37.43,6881.32,1720.33,2024-10-31
B2B00017592,SUPP_001,COMP000176,3402,288.715,44.32,12795.85,3198.96,2024-10-31
B2B00017593,SUPP_001,COMP000176,4818,451.977,29.48,13324.29,3331.07,2024-10-31
B2B00017594,SUPP_001,COMP000176,6307,107.335,53.94,5789.64,1447.41,2024-10-31
B2B00017595,SUPP_001,COMP000176,2710,243.844,15.18,3701.56,925.39,2024-10-07
B2B00017596,SUPP_001,COMP000176,2710,260.066,15.18,3947.8,986.95,2024-11-04
B2B00017597,SUPP_001,COMP000176,3401,178.994,37.43,6699.75,1674.94,2024-11-30
B2B00017598,SUPP_001,COMP000176,3402,288.128,44.32,12769.82,3192.46,2024-11-30
B2B00017599,SUPP_001,COMP000176,4818,452.933,29.48,13352.45,3338.11,2024-11-30
B2B00017600,SUPP_001,COMP000176,6307,104.401,53.94,5631.38,1407.84,2024-11-30
B2B00017601,SUPP_001,COMP000177,2710,354.313,15.84,5612.32,1403.08,2024-01-01
B2B00017602,SUPP_001,COMP000177,3401,264.704,38.84,10281.12,2570.28,2024-01-31
B2B00017603,SUPP_001,COMP000177,3402,417.216,45.99,19187.75,4796.94,2024-01-31
B2B00017604,SUPP_001,COMP000177,4818,588.436,30.66,18041.44,4510.36,2024-01-31
B2B00017605,SUPP_001,COMP000177,6307,148.524,56.21,8348.52,2087.13,2024-01-31
B2B00017606,SUPP_001,COMP000177,2710,361.731,15.84,5729.83,1432.46,2024-02-05
B2B00017607,SUPP_001,COMP000177,3401,264.45,38.84,10271.22,2567.8,2024-02-29
B2B00017608,SUPP_001,COMP000177,3402,392.775,45.99,18063.71,4515.93,2024-02-29
B2B00017609,SUPP_001,COMP000177,4818,637.459,30.66,19544.51,4886.13,2024-02-29
B2B00017610,SUPP_001,COMP000177,6307,151.877,56.21,8536.99,2134.25,2024-02-29
B2B00017611,SUPP_001,COMP000177,2710,365.566,15.84,5790.57,1447.64,2024-03-04
B2B00017612,SUPP_001,COMP000177,3401,267.462,38.84,10388.23,2597.06,2024-03-31
B2B00017613,SUPP_001,COMP000177,3402,405.544,45.99,18650.96,4662.74,2024-03-31
B2B00017614,SUPP_001,COMP000177,4818,632.94,30.66,19405.94,4851.48,2024-03-31
B2B00017615,SUPP_001,COMP000177,6307,158.035,56.21,8883.16,2220.79,2024-03-31
B2B00017616,SUPP_001,COMP000177,2710,341.906,15.84,5415.79,1353.95,2024-04-01
B2B00017617,SUPP_001,COMP000177,3401,256.468,38.86,9966.33,2491.58,2024-04-30
B2B00017618,SUPP_001,COMP000177,3402,422.911,45.99,19449.68,4862.42,2024-04-30
B2B00017619,SUPP_001,COMP000177,4818,583.246,30.68,17894.0,4473.5,2024-04-30
B2B00017620,SUPP_001,COMP000177,6307,154.786,56.06,8677.28,2169.32,2024-04-30
B2B00017621,SUPP_001,COMP000177,2710,340.32,15.79,5373.65,1343.41,2024-05-06
B2B00017622,SUPP_001,COMP000177,3401,259.912,38.86,10100.19,2525.05,2024-05-31
B2B00017623,SUPP_001,COMP000177,3402,407.438,45.99,18738.07,4684.52,2024-05-31
B2B00017624,SUPP_001,COMP000177,4818,623.369,30.68,19124.95,4781.24,2024-05-31
B2B00017625,SUPP_001,COMP000177,6307,152.007,56.06,8521.52,2130.38,2024-05-31
B2B00017626,SUPP_001,COMP000177,2710,338.251,15.79,5340.98,1335.24,2024-06-03
B2B00017627,SUPP_001,COMP000177,3401,266.503,38.86,10356.31,2589.08,2024-06-30
B2B00017628,SUPP_001,COMP000177,3402,395.444,45.99,18186.47,4546.62,2024-06-30
B2B00017629,SUPP_001,COMP000177,4818,590.421,30.68,18114.11,4528.53,2024-06-30
B2B00017630,SUPP_001,COMP000177,6307,158.077,56.06,8861.8,2215.45,2024-06-30
B2B00017631,SUPP_001,COMP000177,2710,360.315,15.79,5689.37,1422.34,2024-07-01
B2B00017632,SUPP_001,COMP000177,3401,249.466,38.83,9686.75,2421.69,2024-07-31
B2B00017633,SUPP_001,COMP000177,3402,412.694,46.06,19008.69,4752.17,2024-07-31
B2B00017634,SUPP_001,COMP000177,4818,631.888,30.64,19361.04,4840.26,2024-07-31
B2B00017635,SUPP_001,COMP000177,6307,157.816,56.11,8855.05,2213.76,2024-07-31
B2B00017636,SUPP_001,COMP000177,2710,362.772,15.79,5728.18,1432.04,2024-08-05
B2B00017637,SUPP_001,COMP000177,3401,251.944,38.83,9782.97,2445.74,2024-08-31
B2B00017638,SUPP_001,COMP000177,3402,427.519,46.06,19691.51,4922.88,2024-08-31
B2B00017639,SUPP_001,COMP000177,4818,588.936,30.64,18044.99,4511.25,2024-08-31
B2B00017640,SUPP_001,COMP000177,6307,155.34,56.11,8716.11,2179.03,2024-08-31
B2B00017641,SUPP_001,COMP000177,2710,370.276,15.79,5846.67,1461.67,2024-09-02
B2B00017642,SUPP_001,COMP000177,3401,251.778,38.83,9776.53,2444.13,2024-09-30
B2B00017643,SUPP_001,COMP000177,3402,410.726,46.06,18918.03,4729.51,2024-09-30
B2B00017644,SUPP_001,COMP000177,4818,624.728,30.64,19141.68,4785.42,2024-09-30
B2B00017645,SUPP_001,COMP000177,6307,146.285,56.11,8208.04,2052.01,2024-09-30
B2B00017646,SUPP_001,COMP000177,3401,251.838,38.88,9791.45,2447.86,2024-10-31
B2B00017647,SUPP_001,COMP000177,3402,413.606,46.03,19038.29,4759.57,2024-10-31
B2B00017648,SUPP_001,COMP000177,4818,611.636,30.62,18728.31,4682.08,2024-10-31
B2B00017649,SUPP_001,COMP000177,6307,147.317,56.03,8254.19,2063.55,2024-10-31
B2B00017650,SUPP_001,COMP000177,2710,369.425,15.77,5825.84,1456.46,2024-10-07
B2B00017651,SUPP_001,COMP000177,2710,346.27,15.77,5460.67,1365.17,2024-11-04
B2B00017652,SUPP_001,COMP000177,3401,245.874,38.88,9559.58,2389.9,2024-11-30
B2B00017653,SUPP_001,COMP000177,3402,394.879,46.03,18176.3,4544.08,2024-11-30
B2B00017654,SUPP_001,COMP000177,4818,639.121,30.62,19569.88,4892.47,2024-11-30
B2B00017655,SUPP_001,COMP000177,6307,154.477,56.03,8655.32,2163.83,2024-11-30
B2B00017656,SUPP_001,COMP000178,2710,212.808,15.69,3338.96,834.74,2024-01-01
B2B00017657,SUPP_001,COMP000178,3401,157.029,38.46,6039.32,1509.83,2024-01-31
B2B00017658,SUPP_001,COMP000178,3402,242.363,45.54,11037.21,2759.3,2024-01-31
B2B00017659,SUPP_001,COMP000178,4818,357.838,30.36,10863.97,2715.99,2024-01-31
B2B00017660,SUPP_001,COMP000178,6307,93.201,55.66,5187.57,1296.89,2024-01-31
B2B00017661,SUPP_001,COMP000178,2710,220.463,15.69,3459.06,864.76,2024-02-05
B2B00017662,SUPP_001,COMP000178,3401,149.57,38.46,5752.48,1438.12,2024-02-29
B2B00017663,SUPP_001,COMP000178,3402,243.174,45.54,11074.14,2768.54,2024-02-29
B2B00017664,SUPP_001,COMP000178,4818,386.676,30.36,11739.48,2934.87,2024-02-29
B2B00017665,SUPP_001,COMP000178,6307,97.392,55.66,5420.81,1355.2,2024-02-29
B2B00017666,SUPP_001,COMP000178,2710,204.525,15.69,3208.99,802.25,2024-03-04
B2B00017667,SUPP_001,COMP000178,3401,151.778,38.46,5837.37,1459.34,2024-03-31
B2B00017668,SUPP_001,COMP000178,3402,253.071,45.54,11524.87,2881.22,2024-03-31
B2B00017669,SUPP_001,COMP000178,4818,386.574,30.36,11736.38,2934.1,2024-03-31
B2B00017670,SUPP_001,COMP000178,6307,92.602,55.66,5154.23,1288.56,2024-03-31
B2B00017671,SUPP_001,COMP000178,2710,222.323,15.69,3488.25,872.06,2024-04-01
B2B00017672,SUPP_001,COMP000178,3401,156.901,38.48,6037.54,1509.38,2024-04-30
B2B00017673,SUPP_001,COMP000178,3402,237.71,45.54,10825.31,2706.33,2024-04-30
B2B00017674,SUPP_001,COMP000178,4818,388.853,30.38,11813.35,2953.34,2024-04-30
B2B00017675,SUPP_001,COMP000178,6307,92.407,55.51,5129.49,1282.37,2024-04-30
B2B00017676,SUPP_001,COMP000178,2710,216.557,15.64,3386.95,846.74,2024-05-06
B2B00017677,SUPP_001,COMP000178,3401,153.434,38.48,5904.13,1476.03,2024-05-31
B2B00017678,SUPP_001,COMP000178,3402,242.481,45.54,11042.6,2760.65,2024-05-31
B2B00017679,SUPP_001,COMP000178,4818,354.076,30.38,10756.83,2689.21,2024-05-31
B2B00017680,SUPP_001,COMP000178,6307,92.419,55.51,5130.18,1282.54,2024-05-31
B2B00017681,SUPP_001,COMP000178,2710,220.099,15.64,3442.35,860.59,2024-06-03
B2B00017682,SUPP_001,COMP000178,3401,160.132,38.48,6161.89,1540.47,2024-06-30
B2B00017683,SUPP_001,COMP000178,3402,249.745,45.54,11373.38,2843.34,2024-06-30
B2B00017684,SUPP_001,COMP000178,4818,388.141,30.38,11791.73,2947.93,2024-06-30
B2B00017685,SUPP_001,COMP000178,6307,91.314,55.51,5068.87,1267.22,2024-06-30
B2B00017686,SUPP_001,COMP000178,2710,222.671,15.64,3482.58,870.64,2024-07-01
B2B00017687,SUPP_001,COMP000178,3401,157.738,38.45,6065.04,1516.26,2024-07-31
B2B00017688,SUPP_001,COMP000178,3402,241.498,45.61,11014.74,2753.68,2024-07-31
B2B00017689,SUPP_001,COMP000178,4818,353.093,30.34,10712.84,2678.21,2024-07-31
B2B00017690,SUPP_001,COMP000178,6307,89.797,55.56,4989.14,1247.29,2024-07-31
B2B00017691,SUPP_001,COMP000178,2710,203.776,15.64,3187.05,796.76,2024-08-05
B2B00017692,SUPP_001,COMP000178,3401,148.086,38.45,5693.9,1423.48,2024-08-31
B2B00017693,SUPP_001,COMP000178,3402,241.615,45.61,11020.04,2755.01,2024-08-31
B2B00017694,SUPP_001,COMP000178,4818,355.297,30.34,10779.7,2694.92,2024-08-31
B2B00017695,SUPP_001,COMP000178,6307,89.414,55.56,4967.87,1241.97,2024-08-31
B2B00017696,SUPP_001,COMP000178,2710,218.904,15.64,3423.66,855.92,2024-09-02
B2B00017697,SUPP_001,COMP000178,3401,155.469,38.45,5977.8,1494.45,2024-09-30
B2B00017698,SUPP_001,COMP000178,3402,256.615,45.61,11704.21,2926.05,2024-09-30
B2B00017699,SUPP_001,COMP000178,4818,365.267,30.34,11082.21,2770.55,2024-09-30
B2B00017700,SUPP_001,COMP000178,6307,93.848,55.56,5214.21,1303.55,2024-09-30
B2B00017701,SUPP_001,COMP000178,3401,153.558,38.5,5911.97,1477.99,2024-10-31
B2B00017702,SUPP_001,COMP000178,3402,247.402,45.58,11276.59,2819.15,2024-10-31
B2B00017703,SUPP_001,COMP000178,4818,368.798,30.32,11181.96,2795.49,2024-10-31
B2B00017704,SUPP_001,COMP000178,6307,92.89,55.48,5153.56,1288.39,2024-10-31
B2B00017705,SUPP_001,COMP000178,2710,223.612,15.62,3492.81,873.2,2024-10-07
B2B00017706,SUPP_001,COMP000178,2710,219.994,15.62,3436.3,859.08,2024-11-04
B2B00017707,SUPP_001,COMP000178,3401,152.332,38.5,5864.79,1466.2,2024-11-30
B2B00017708,SUPP_001,COMP000178,3402,259.237,45.58,11816.04,2954.01,2024-11-30
B2B00017709,SUPP_001,COMP000178,4818,367.306,30.32,11136.7,2784.18,2024-11-30
B2B00017710,SUPP_001,COMP000178,6307,90.627,55.48,5027.99,1257.0,2024-11-30
B2B00017711,SUPP_001,COMP000179,2710,67.451,15.58,1050.89,262.72,2024-01-01
B2B00017712,SUPP_001,COMP000179,3401,46.559,38.19,1778.1,444.52,2024-01-31
B2B00017713,SUPP_001,COMP000179,3402,72.656,45.22,3285.5,821.38,2024-01-31
B2B00017714,SUPP_001,COMP000179,4818,108.994,30.15,3286.16,821.54,2024-01-31
B2B00017715,SUPP_001,COMP000179,6307,29.592,55.27,1635.56,408.89,2024-01-31
B2B00017716,SUPP_001,COMP000179,2710,63.185,15.58,984.42,246.1,2024-02-05
B2B00017717,SUPP_001,COMP000179,3401,46.601,38.19,1779.71,444.93,2024-02-29
B2B00017718,SUPP_001,COMP000179,3402,73.287,45.22,3314.03,828.51,2024-02-29
B2B00017719,SUPP_001,COMP000179,4818,112.296,30.15,3385.74,846.44,2024-02-29
B2B00017720,SUPP_001,COMP000179,6307,29.506,55.27,1630.78,407.7,2024-02-29
B2B00017721,SUPP_001,COMP000179,2710,65.503,15.58,1020.54,255.14,2024-03-04
B2B00017722,SUPP_001,COMP000179,3401,45.044,38.19,1720.25,430.06,2024-03-31
B2B00017723,SUPP_001,COMP000179,3402,73.806,45.22,3337.52,834.38,2024-03-31
B2B00017724,SUPP_001,COMP000179,4818,116.119,30.15,3500.98,875.24,2024-03-31
B2B00017725,SUPP_001,COMP000179,6307,28.876,55.27,1595.96,398.99,2024-03-31
B2B00017726,SUPP_001,COMP000179,2710,67.46,15.58,1051.03,262.76,2024-04-01
B2B00017727,SUPP_001,COMP000179,3401,47.405,38.21,1811.33,452.83,2024-04-30
B2B00017728,SUPP_001,COMP000179,3402,75.905,45.22,3432.43,858.11,2024-04-30
B2B00017729,SUPP_001,COMP000179,4818,111.639,30.17,3368.15,842.04,2024-04-30
B2B00017730,SUPP_001,COMP000179,6307,29.671,55.12,1635.48,408.87,2024-04-30
B2B00017731,SUPP_001,COMP000179,2710,66.169,15.53,1027.61,256.9,2024-05-06
